,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
82,0.14427646,0.61007786,0.66995585,0.61952716,0.37322754,0.64886737
83,0.14954582,0.6106505,0.6699296,0.61815614,0.37967452,0.64847445
84,0.1554259,0.61259735,0.67119473,0.6242055,0.38886458,0.6480466
85,0.15830997,0.6123454,0.6687108,0.6199129,0.3913531,0.64836246
86,0.15808812,0.6102611,0.67071515,0.60796714,0.38714528,0.64747876
87,0.16596538,0.61319286,0.66906685,0.6173697,0.3994028,0.6476369
88,0.17328711,0.61328447,0.6703123,0.6119198,0.4059832,0.6470903
89,0.17395243,0.6133761,0.6686784,0.611897,0.40661573,0.64738
90,0.18072015,0.6165598,0.6723189,0.62287384,0.41803727,0.64640903
91,0.18476914,0.61562073,0.67044705,0.6145732,0.4191657,0.646555
92,0.18842949,0.6157352,0.6709539,0.61288774,0.42226905,0.64626205
93,0.19048266,0.6159872,0.67001647,0.612987,0.42408928,0.6462229
94,0.1925342,0.6167201,0.671082,0.6144924,0.42701825,0.645825
95,0.19863632,0.61752176,0.67276746,0.6138698,0.43278748,0.6452627
96,0.19980094,0.6177508,0.67071414,0.6140083,0.43384534,0.6454619
97,0.20717879,0.6186899,0.6708141,0.61312264,0.4402234,0.64528316
98,0.20867665,0.61894184,0.6723415,0.6131595,0.44165593,0.6445888
99,0.2165524,0.62049925,0.6716249,0.615031,0.4493807,0.6444689
